SMILES,Lab,RT
Cc1ccc(C(=O)c2cn(CCCCCF)c3ccccc23)c2ccccc12,Academy_of_Forensic_Science,10.84
CC(C)(NC(=O)c1nn(CC2CCOCC2)c2ccccc12)c1ccccc1,Academy_of_Forensic_Science,7.4
O=C(c1ccccc1I)c1cn(CCCCCO)c2ccccc12,Academy_of_Forensic_Science,5.44
CCCCCn1cc(C(=O)c2ccc(OC)c3ccccc23)c2ccccc21,Academy_of_Forensic_Science,13.21
CC(C)(C)C(NC(=O)c1cn(CCCCCF)c2ncccc12)C(=O)O,Academy_of_Forensic_Science,5.27
CCCC(F)Cn1ccc2ccccc21,Academy_of_Forensic_Science,8.19
O=C(Oc1cccc2cccnc12)c1cn(Cc2ccc(F)cc2)c2ccccc12,Academy_of_Forensic_Science,8.62
O=C(O)c1nn(Cc2ccc(F)cc2)c2ccccc12,Academy_of_Forensic_Science,4.92
CCCCn1nc(C(=O)NC(C(N)=O)C(C)(C)C)c2ccccc21,Academy_of_Forensic_Science,7.41
O=C(c1cccc2ccccc12)c1nn(CCCCCBr)c2ccccc12,Academy_of_Forensic_Science,12.93
CC1(C)C(C(=O)c2cn(CCN3CCOCC3)c3ccccc23)C1(C)C,Academy_of_Forensic_Science,4.38
COc1ccc(C(=O)c2cn(CCCC(C)O)c3ccccc23)cc1,Academy_of_Forensic_Science,5.32
Cc1c(C(=O)C2C(C)(C)C2(C)C)c2ccccc2n1CCCCCF,Academy_of_Forensic_Science,13.4
CC(C)C(NC(=O)c1cn(CC2CCCCC2)c2ccccc12)C(N)=O,Academy_of_Forensic_Science,10.65
CC(C)C(NC(=O)c1cc(-c2ccc(F)cc2)nn1CCCCCF)C(N)=O,Academy_of_Forensic_Science,6.82
CN1CCCCC1Cn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,Academy_of_Forensic_Science,3.9
CCCCCn1cc(C(=O)NC(C(=O)OC)C(C)C)c2ccccc21,Academy_of_Forensic_Science,9.26
O=C(O)c1cn(CCCCCF)c2ccccc12,Academy_of_Forensic_Science,4.84
O=C(O)CCCCn1cc(C(=O)Cc2ccccc2Cl)c2ccccc21,Academy_of_Forensic_Science,6.03
CC(C)(C)C(NC(=O)c1nn(CCCCCF)c2ccccc12)C(N)=O,Academy_of_Forensic_Science,6.22
CCC(Cc1ccccc1)NC(=O)c1cn(Cc2ccc(F)cc2)c2ccccc12,Academy_of_Forensic_Science,9.83
O=C(c1cccc2ccccc12)c1cn(CCCC(O)CF)c2ccccc12,Academy_of_Forensic_Science,6.06
CCCCCn1cc(C(=O)c2ccc(CC)c3ccccc23)c2ccccc21,Academy_of_Forensic_Science,14.17
CC(C)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(N)=O,Academy_of_Forensic_Science,9.26
COCCn1c(C)c(C)sc1=NC(=O)C1C(C)(C)C1(C)C,Academy_of_Forensic_Science,4.68
C=CCCCn1nc(C(=O)NC(C(=O)OC)C(C)(C)C)c2ccccc21,Academy_of_Forensic_Science,10.55
O=C(c1cn(CCCCCF)c2ccccc12)N1CCN(Cc2ccccc2)CC1,Academy_of_Forensic_Science,3.66
CCCCCn1cc(-c2nc(CN(CCOC)C(C)C)cs2)c2ccccc21,Academy_of_Forensic_Science,6.7
CC(C)(C)C(NC(=O)c1cn(CC2CCCCC2)c2ccccc12)C(=O)O,Academy_of_Forensic_Science,11.33
O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(CC2CCCCC2)c2ncccc12,Academy_of_Forensic_Science,15.29
CCCCCn1c(C)c(C(=O)c2ccc(OC)c3ccccc23)c2ccccc21,Academy_of_Forensic_Science,13.58
O=C(c1cccc2ccccc12)c1cn(CCCCO)c2ccccc12,Academy_of_Forensic_Science,5.94
COC(=O)C(NC(=O)c1cn(CC2CCCCC2)c2ccccc12)C(C)C,Academy_of_Forensic_Science,11.01
COC(=O)C(NC(=O)c1nn(CCCC(C)F)c2ccccc12)C(C)C,Academy_of_Forensic_Science,7.39
O=C(O)c1nn(CCCCF)c2ccccc12,Academy_of_Forensic_Science,3.97
CC(C)C(NC(=O)c1cn(Cc2ccc(F)cc2)c2ccccc12)C(=O)O,Academy_of_Forensic_Science,6.42
CCCCCn1cc(C(=O)Cc2ccccc2Br)c2ccccc21,Academy_of_Forensic_Science,12.28
CCCCCn1cc(C(=O)NC(C)(C)c2ccccc2)c2ccccc21,Academy_of_Forensic_Science,11.03
CCCCCn1cc(C(=O)Cc2ccccc2Cl)c2ccccc21,Academy_of_Forensic_Science,11.94
CC(C)(c1ccccc1)n1ccc2c(c1=O)c1ccccc1n2CCCCCF,Academy_of_Forensic_Science,8.2
CCCCCn1cc(Cc2cccc3ccccc23)c2ccccc21,Academy_of_Forensic_Science,15.54
O=C(O)c1ccc2c(c1)c1ccccc1n2CC1CCCCC1,Academy_of_Forensic_Science,13.38
O=C(Nc1cccc2ccccc12)c1cn(Cc2ccc(F)cc2)c2ccccc12,Academy_of_Forensic_Science,8.63
O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(CCCCCCl)c2ccccc12,Academy_of_Forensic_Science,14.17
Cc1ccc(C(=O)c2cn(CCCC(O)CF)c3ccccc23)c2ccccc12,Academy_of_Forensic_Science,7.19
CC(C(=O)O)C(NC(=O)c1nn(Cc2ccc(F)cc2)c2ccccc12)C(N)=O,Academy_of_Forensic_Science,4.52
CCCCCn1nc(C(=O)Nc2cccc3ccccc23)c2ccccc21,Academy_of_Forensic_Science,13.52
CC(O)CCCn1cc(C(=O)c2ccc(Cl)c3ccccc23)c2ccccc21,Academy_of_Forensic_Science,9.48
CC(C)(C)C(NC(=O)c1cn(CCCC(O)CF)c2ccccc12)C(=O)O,Academy_of_Forensic_Science,4.64
CC(C)C(NC(=O)c1nn(Cc2ccccc2)c2ccccc12)C(N)=O,Academy_of_Forensic_Science,6.99
CCOC(=O)C(NC(=O)c1nn(Cc2ccc(F)cc2)c2ccccc12)C(C)C,Academy_of_Forensic_Science,9.61
CCCCCn1nc(C(=O)OCC(C)C)c2ccccc21,Academy_of_Forensic_Science,12.47
CC(C)C(NC(=O)c1cc(-c2ccc(F)cc2)nn1CC1CCCCC1)C(N)=O,Academy_of_Forensic_Science,10.7
O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,Academy_of_Forensic_Science,7.68
O=C(Oc1cccc2cccnc12)c1cn(CCCCCF)c2ccccc12,Academy_of_Forensic_Science,7.45
CCCCCn1cc(C(=O)c2ccc(CCC)c3ccccc23)c2ccccc21,Academy_of_Forensic_Science,14.66
NC(=O)C(Cc1ccccc1)NC(=O)c1nn(CC2CCCCC2)c2ccccc12,Academy_of_Forensic_Science,10.43
O=C(Oc1ccc2ccccc2c1)c1nn(-c2ccccc2F)c2ccccc12,Academy_of_Forensic_Science,13.02
Cc1ccc(C(=O)c2cn(CCN3CCOCC3)c3ccccc23)c2ccccc12,Academy_of_Forensic_Science,4.26
COC(=O)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(C)(C)C,Academy_of_Forensic_Science,12.18
CC(C)(NC(=O)c1nn(CCCCCF)c2ccccc12)c1ccccc1,Academy_of_Forensic_Science,9.35
CCCCCn1cc(C(=O)Oc2cccc3cccnc23)c2ccccc21,Academy_of_Forensic_Science,10.51
O=C(c1cccc2ccccc12)c1cn(Cc2ccc(F)cc2)c2ccccc12,Academy_of_Forensic_Science,10.57
CCC(F)CCn1ccc2ccccc21,Academy_of_Forensic_Science,8.31
CCc1ccc(C(=O)c2cn(CCCC(C)O)c3ccccc23)c2ccccc12,Academy_of_Forensic_Science,9.32
CN1CCCCC1Cn1cc(C(=O)C23CC4CC(CC(C4)C2)C3)c2ccccc21,Academy_of_Forensic_Science,5.52
CCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,Academy_of_Forensic_Science,11.03
C=CCCCn1nc(C(=O)NC(C(=O)O)C(C)(C)C)c2ccccc21,Academy_of_Forensic_Science,8.91
CCCc1ccc(C(=O)c2cn(CCC)c3ccccc23)c2ccccc12,Academy_of_Forensic_Science,13.19
NC(=O)C(Cc1ccccc1)NC(=O)c1cn(CCCCCF)c2ccccc12,Academy_of_Forensic_Science,5.84
CC(O)CCCn1nc(C(=O)NC(C(N)=O)C(C)(C)C)c2ccccc21,Academy_of_Forensic_Science,4.56
O=C(c1cccnc1)c1cn(CCCCCF)c2ccccc12,Academy_of_Forensic_Science,4.86
O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(CCCCCBr)c2ccccc12,Academy_of_Forensic_Science,14.43
O=C(c1cn(Cc2ccc(F)cc2)c2ccccc12)N1CCC1,Academy_of_Forensic_Science,5.32
CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccccc1C,Academy_of_Forensic_Science,14.23
C=C(O)CCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,Academy_of_Forensic_Science,6.51
O=C(O)c1cn(Cc2ccc(F)cc2)c2ccccc12,Academy_of_Forensic_Science,5.49
O=C(Oc1cccc2cccnc12)c1nn(Cc2ccc(F)cc2)c2ccccc12,Academy_of_Forensic_Science,7.88
CC1(C)C(C(=O)c2cn(CCCCCF)c3ccccc23)C1(C)C,Academy_of_Forensic_Science,11.03
CC(C)(C)C(NC(=O)c1nn(CCCCCF)c2ccccc12)c1ccccc1,Academy_of_Forensic_Science,12.02
N#CCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,Academy_of_Forensic_Science,6.02
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3ccccc23)C1(C)C,Academy_of_Forensic_Science,9.28
CCCCCn1cc(C(=O)c2ccc(Cl)c3ccccc23)c2ccccc21,Academy_of_Forensic_Science,14.21
CCCCn1cc(C(=O)Cc2cccc3ccccc23)c2cccc(OC)c21,Academy_of_Forensic_Science,12.57
COC(=O)C(NC(=O)c1nn(CCCCCF)c2ccccc12)C(C)(C)C,Academy_of_Forensic_Science,8.67
CCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,Academy_of_Forensic_Science,12.57
CC1(C)C(C(=O)c2cn(CCCCC(=O)O)c3ccccc23)C1(C)C,Academy_of_Forensic_Science,7.99
CC(O)CCCn1nc(C(=O)NC(C(N)=O)C(C)C)c2ccccc21,Academy_of_Forensic_Science,3.79
CCCCCn1c2ccccc2c2cc(C(=O)c3cccc4ccccc34)ccc21,Academy_of_Forensic_Science,15.14
COC(=O)C(NC(=O)c1nn(CCCCC#N)c2ccccc12)C(C)(C)C,Academy_of_Forensic_Science,5.6
CCNC(C)Cc1ccc2c(c1)OCO2,Adelaide,3.16
COc1cc(CCN)c(OC)cc1Br,Adelaide,4.38
CC(C)(NC(=O)c1nn(CCCCCF)c2ccccc12)c1ccccc1,Adelaide,10.41
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1CC1CC1,Adelaide,9.66
CC(C)CC(C(=O)c1ccccc1)N1CCCC1,Adelaide,5.0
CCCCCC(C(=O)c1ccccc1)N1CCCC1,Adelaide,6.079
CC(C)(NC(=O)c1cn(CCCCCF)c2ccccc12)c1ccccc1,Adelaide,10.163
COc1ccc2[nH]cc(CCN(C)C(C)C)c2c1,Adelaide,3.71
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,Adelaide,6.877
CNC(C)Cc1ccc(C)cc1,Adelaide,3.87
O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(CC2CCCCC2)c2ccccc12,Adelaide,11.664
CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1,Adelaide,5.02
CNC(C)C(O)c1ccc(C)cc1,Adelaide,3.02
COc1cc(CCNCc2ccccc2OC)c(OC)cc1I,Adelaide,7.41
Cc1nnc2n1-c1ccc([N+](=O)[O-])cc1C(c1ccccc1Cl)=NC2,Adelaide,6.62
CC(N)Cc1ccc2occc2c1,Adelaide,3.47
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Adelaide,6.99
COc1cccc(CC(C)N)c1,Adelaide,2.83
CCCC(=O)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1,Adelaide,6.62
CCC(N)Cc1ccccc1,Adelaide,3.1
CCCc1cc(OC)c(CCNCc2ccccc2OC)cc1OC,Adelaide,8.44
CCCCCC(C(=O)c1ccc(F)cc1)N1CCCCC1,Adelaide,6.79
O=C(C1CC1)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Adelaide,5.92
CC(=O)Oc1cccc2[nH]cc(CCN(C)C)c12,Adelaide,3.1
CNCC(C)c1ccccc1,Adelaide,2.51
CC(N)Cc1ccc2[nH]ccc2c1,Adelaide,2.36
CC1N=C(N)OC1c1ccccc1,Adelaide,3.07
CNC1(c2ccccc2)CCCCC1=O,Adelaide,2.9
Cc1nnc2n1-c1ccc(Br)cc1C(c1ccccc1F)=NC2,Adelaide,7.16
COc1cc(SC)c(OC)cc1CCN,Adelaide,4.03
NC1Cc2cc3c(cc2C1)OCO3,Adelaide,1.99
CN1CCC23c4c5ccc(O)c4OC2CCCC3C1C5,Adelaide,2.314
CC(N)Cc1cc2c(cc1Cl)OCO2,Adelaide,3.58
CC(C)C(NC(=O)c1nn(CCCCCF)c2ccccc12)C(N)=O,Adelaide,8.15
CCCSc1cc(OC)c(CCNCc2ccccc2OC)cc1OC,Adelaide,8.14
CCNC(C)C(=O)c1ccccc1,Adelaide,2.25
Cc1ccc(CC(C)N)cc1,Adelaide,3.56
CCC(=O)N(c1ccccc1F)C1CCN(CCc2ccccc2)CC1,Adelaide,5.85
COC(=O)C(NC(=O)c1nn(Cc2ccc(F)cc2)c2ccccc12)C(C)C,Adelaide,10.22
CCC(=O)n1cc2c3c(cccc31)C1=CC(C(=O)N(CC)CC)CN(C)C1C2,Adelaide,5.766
CCNC(CC)Cc1ccccc1,Adelaide,3.81
COC(=O)C(NC(=O)c1nn(CCCCF)c2ccccc12)C(C)(C)C,Adelaide,10.16
C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,Adelaide,4.65
O=[N+]([O-])c1ccc(CCN2CCCCC2=NS(=O)(=O)c2ccc(Cl)cc2)cc1,Adelaide,9.79
COc1ccc(C2(N3CCCCC3)CCCCC2)cc1,Adelaide,5.64
CCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,Adelaide,10.81
COc1cc(C(=O)CN)c(OC)cc1Br,Adelaide,3.94
CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,Adelaide,7.61
CSc1ccc(C(=O)C(C)NCc2ccccc2)cc1,Adelaide,5.821
CN1C(=O)CN=C(c2ccccc2Cl)c2cc(Cl)ccc21,Adelaide,8.99
CCOc1ccc(Cc2nc3cc([N+](=O)[O-])ccc3n2CCN(CC)CC)cc1,Adelaide,5.93
COC(=O)C(c1ccc(F)cc1)C1CCCCN1,Adelaide,4.253
CCCC(C(=O)c1ccc2c(c1)OCO2)N(C)C,Adelaide,3.97
CC(N)Cc1ccccc1F,Adelaide,2.53
COC(=O)C(NC(=O)c1nn(CCCCCF)c2ccccc12)C(C)(C)C,Adelaide,10.34
COc1cc(CC(C)N)c(OC)cc1Br,Adelaide,4.76
CN(C)C1(CNC(=O)c2ccc(Cl)c(Cl)c2)CCCCC1,Adelaide,5.95
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1,Adelaide,6.24
CCCCC(C(=O)c1ccc(F)cc1)N1CCCC1,Adelaide,5.44
c1ccc(CC2CCNCC2)cc1,Adelaide,4.04
CC(C)OC(=O)C(c1ccccc1)C1CCCCN1,Adelaide,5.43
CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,Adelaide,5.19
CCCCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,Adelaide,11.03
O=C(Nc1cccc2ccccc12)c1nn(CCCCCF)c2ccccc12,Adelaide,10.56
CCNC(CC)C(=O)c1ccc2c(c1)OCO2,Adelaide,3.18
CCN(CC)CCn1c(Cc2ccc(OC(C)C)cc2)nc2cc([N+](=O)[O-])ccc21,Adelaide,6.489
CCCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Adelaide,7.036
CCCCC(C(=O)c1ccccc1)N1CCCC1,Adelaide,5.12
CC(C)(NC(=O)c1cn(CCCCCF)c2ncccc12)c1ccccc1,Adelaide,9.68
O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,Adelaide,8.02
Cc1ccc(C(O)C(C)N)cc1C,Adelaide,3.51
COc1cc(CC(C)N)cc(OC)c1OC,Adelaide,2.68
CCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Adelaide,6.33
CNC1(c2ccccc2F)CCCCC1=O,Adelaide,2.76
COc1ccccc1CNCCc1cc(OC)c(OC)c(OC)c1,Adelaide,5.08
CSc1ccc(CC(C)N)cc1,Adelaide,3.94
CCNC(C)Cc1cccc(F)c1,Adelaide,3.205
CCCC(NC)C(=O)c1ccccc1,Adelaide,3.6
O=C(Oc1cccc2cccnc12)c1cn(CCCCCF)c2ccccc12,Adelaide,10.14
CCCCCn1cc(C(=O)c2ccc(OC)cc2)c2ccccc21,Adelaide,10.53
CCN(CC)C1CCCCC1N(C)C(=O)c1ccc(Cl)c(Cl)c1,Adelaide,6.142
CC(C)(C)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(N)=O,Adelaide,10.17
COc1ccc(CC(C)N)cc1OC,Adelaide,2.22
COc1cc(CCNCc2ccccc2OC)c(OC)cc1Br,Adelaide,7.03
CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(CC)C1,Adelaide,5.01
c1ccc(C(c2ccccc2)C2CCCN2)cc1,Adelaide,5.19
CCCCCC(NCC)C(=O)c1ccccc1,Adelaide,5.795
CCNC(C)C(=O)c1ccc2c(c1)OCO2,Adelaide,2.51
CCCC(C(=O)c1ccccc1)N1CCCC1,Adelaide,4.15
CCN(C)CCc1c[nH]c2cccc(O)c12,Adelaide,2.03
CCCCCn1cc(C(=O)Oc2cccc3cccnc23)c2ccccc21,Adelaide,10.57
O=C1Nc2ccc([N+](=O)[O-])cc2C(c2ccccc2F)=NC1O,Adelaide,5.94
CC1(C)C(C(=O)c2cn(CCCCCF)c3ccccc23)C1(C)C,Adelaide,10.68
CNC(C)C(=O)c1ccccc1,Adelaide,1.89
CNC(C)C(=O)c1ccc(C)c(C)c1,Adelaide,4.06
COc1cc(CCNCc2ccccc2OC)c(OC)cc1C,Adelaide,6.85
C=CC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Adelaide,5.51
COc1cc(Br)c(CCN)cc1OC,Adelaide,3.11
CNC(C)Cc1cccs1,Adelaide,1.98
ClCCCN1CCN(c2cccc(Cl)c2)CC1,Adelaide,5.34
COC(=O)C(NC(=O)c1ccc2c(c1)c1ccccc1n2CC1CCCCC1)C(C)(C)C,Adelaide,10.98
CCC(C(=O)c1ccc2c(c1)OCO2)N1CCCC1,Adelaide,3.4
COc1cc(CC(C)N)c(OC)cc1I,Adelaide,5.23
COc1ccc(CC(C)N)cc1,Adelaide,2.69
O=S(=O)(N=C1CCCCN1CCc1ccccc1)c1ccc(Cl)cc1,Adelaide,10.04
CC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Adelaide,4.89
CNC(C)C(=O)c1ccc2c(c1)OCO2,Adelaide,2.13
CNC(C)C(=O)c1ccc(C)cc1,Adelaide,3.1
CC(C)C(NC(=O)c1cn(CC2CCCCC2)c2ccccc12)C(=O)O,Adelaide,10.0
CCN(CC)C(C)C(=O)c1ccccc1,Adelaide,2.77
CCCCCn1nc(C(=O)Nc2cccc3ccccc23)c2ccccc21,Adelaide,10.96
CCCC(NC)C(=O)c1ccc2c(c1)OCO2,Adelaide,3.82
O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,Adelaide,10.13
Cc1ccc(C2OC(N)=NC2C)cc1,Adelaide,4.21
CCCCC(C(=O)c1ccc2c(c1)OCO2)N1CCCC1,Adelaide,5.18
Cc1ccc(C(=O)C(C)N2CCCC2)cc1,Adelaide,3.68
CC(C)(c1ccccc1)n1ccc2c(c1=O)c1ccccc1n2CCCCCF,Adelaide,10.19
CCC(C(=O)c1ccc2c(c1)OCO2)N(C)C,Adelaide,3.03
CC(C)C(NC(=O)c1nn(Cc2ccc(F)cc2)c2ccccc12)C(N)=O,Adelaide,8.64
CCCC(C(=O)c1ccc2c(c1)CCCC2)N1CCCC1,Adelaide,7.13
C=CCCCn1nc(C(=O)NC(C(=O)OC)C(C)(C)C)c2ccccc21,Adelaide,10.564
Cc1cccc(C)c1NC1=NCCCS1,Adelaide,3.68
CC(C)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(N)=O,Adelaide,9.82
CCCC(C(=O)c1ccc(Cl)cc1)N1CCCC1,Adelaide,5.51
NCCc1c2c(c(Br)c3c1OCC3)OCC2,Adelaide,4.443
CCc1cc2c(s1)-n1cnnc1CN=C2c1ccccc1Cl,Adelaide,7.35
c1ccc(CN2CCNCC2)cc1,Adelaide,0.95
O=C(Oc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,Adelaide,10.69
CC(N)C(=O)c1ccccc1,Adelaide,1.62
CCNC(C)C(=O)c1ccc(Cl)cc1,Adelaide,3.75
CNC(C)c1ccccc1,Adelaide,1.85
CC(N)Cc1ccc(F)cc1,Adelaide,2.79
CC(N)Cc1ccc2c(c1)CCO2,Adelaide,2.73
CCCCCn1cc(C(=O)c2ccc(C)c3ccccc23)c2ccccc21,Adelaide,10.94
CC(c1ccc(Br)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,Adelaide,5.794
COC(=O)C(NC(=O)c1nn(CCCCCF)c2ccccc12)C(C)C,Adelaide,10.1
CC(Cc1ccc2c(c1)OCO2)N(C)C,Adelaide,2.95
COc1cc(CCNCc2ccccc2OC)c(OC)cc1Cl,Adelaide,6.81
O=C(c1cccc2ccccc12)c1cn(CCN2CCOCC2)c2ccccc12,Adelaide,6.77
COc1cc(CC(C)N)c(OC)cc1Cl,Adelaide,4.48
CCC(NC)C(=O)c1ccc(C)cc1,Adelaide,3.78
CCNC1(c2cccc(OC)c2)CCCCC1=O,Adelaide,3.79
CCCC(=O)N(c1ccc(OC)cc1)C1CCN(CCc2ccccc2)CC1,Adelaide,6.55
CCCCCn1cc(C(=O)Cc2ccc(OC)cc2)c2ccccc21,Adelaide,10.49
CCC(N)Cc1ccc2c(c1)OCO2,Adelaide,3.22
CCCC(NCC)C(=O)c1ccc2c(c1)OCO2,Adelaide,4.09
CNC(C)Cc1ccccc1F,Adelaide,2.82
O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(CCCCCF)c2ccccc12,Adelaide,10.94
CCSc1cc(OC)c(CCNCc2ccccc2OC)cc1OC,Adelaide,7.37
CCNC(C)C(=O)c1cccc(Cl)c1,Adelaide,3.572
CCC(=O)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1,Adelaide,5.118
CCCC(C(=O)c1ccc2c(c1)OCO2)N1CCCC1,Adelaide,4.33
COC(=O)C(NC(=O)c1cn(CC2CCCCC2)c2ccccc12)C(C)C,Adelaide,10.47
CC(Cc1ccccc1)N(C)C,Adelaide,2.87
CCNC(C)Cc1ccccc1,Adelaide,3.1
CCNC(C)C(=O)c1ccc(C)cc1,Adelaide,3.39
COc1cccc(C2(N3CCCCC3)CCCCC2)c1,Adelaide,5.65
CCC1CN2CCc3c([nH]c4cccc(OC)c34)C2CC1C(=COC)C(=O)OC,Adelaide,6.33
CN(C)CCc1c[nH]c2ccccc12,Adelaide,2.82
CCCCC(NCC)C(=O)c1ccccc1,Adelaide,4.86
CCCCCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2ccccc21,Adelaide,11.41
CC(C(=O)c1ccc(Cl)cc1)N1CCCC1,Adelaide,4.02
COc1ccc2[nH]cc(CCN(C(C)C)C(C)C)c2c1,Adelaide,4.53
CCc1cc(OC)c(CCNCc2ccccc2OC)cc1OC,Adelaide,7.68
C=CCN1CC(C(=O)N(CC)CC)C=C2c3cccc4[nH]cc(c34)CC21,Adelaide,5.34
CCCC(C(=O)c1ccc2c(c1)CCO2)N1CCCC1,Adelaide,4.64
CCCCCCC(C(=O)c1ccc(F)cc1)N1CCCC1,Adelaide,7.26
CC(N)Cc1c[nH]c2ccccc12,Adelaide,3.03
COc1ccccc1CC(=O)c1cn(CCC2CCCCC2)c2ccccc12,Adelaide,10.96
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,Adelaide,9.85
COC(=O)C(NC(=O)c1nn(Cc2ccc(F)cc2)c2ccccc12)C(C)(C)C,Adelaide,10.41
FC(F)(F)c1cccc(N2CCNCC2)c1,Adelaide,5.0
CN1CCCCC1Cn1cc(C(=O)c2ccccc2I)c2ccccc21,Adelaide,6.57
CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1,Adelaide,6.42
CCOC(=O)C(c1ccccc1)C1CCCCN1,Adelaide,4.76
CC1N=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2NC1=O,Adelaide,8.0
CCCCCn1c2ccccc2c2c(=O)n(C(C)(C)c3ccccc3)ccc21,Adelaide,10.64
COc1cccc(C2(O)CCCCC2CN(C)C)c1,Australian_Racing_Forensic_Laboratory,4.78
COC(=O)C(c1ccccc1)C1CCCCN1,Australian_Racing_Forensic_Laboratory,5.0
CN(C)C1CCCCC1N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,Australian_Racing_Forensic_Laboratory,6.25
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,Australian_Racing_Forensic_Laboratory,5.4
CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,Australian_Racing_Forensic_Laboratory,4.39
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,Australian_Racing_Forensic_Laboratory,6.78
CCCN(C(=O)c1ccc(Cl)c(Cl)c1)C1CCCCC1N(C)C,Australian_Racing_Forensic_Laboratory,6.643
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,Australian_Racing_Forensic_Laboratory,5.62
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(C)CC1,Australian_Racing_Forensic_Laboratory,5.191
CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(C)C3C5,Australian_Racing_Forensic_Laboratory,5.58
COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,Australian_Racing_Forensic_Laboratory,5.31
CN(C)C1CCCCC1N(C)C(=O)c1ccc(Br)cc1,Australian_Racing_Forensic_Laboratory,5.597
CCNC1(c2cccc(OC)c2)CCCCC1=O,Australian_Racing_Forensic_Laboratory,5.1
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,Australian_Racing_Forensic_Laboratory,6.15
CN(C)C1(CNC(=O)c2ccc(Cl)c(Cl)c2)CCCCC1,Australian_Racing_Forensic_Laboratory,6.171
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,Australian_Racing_Forensic_Laboratory,5.9
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,Australian_Racing_Forensic_Laboratory,6.15
O=C(C1CC1)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Australian_Racing_Forensic_Laboratory,6.338
O=C(c1ccccc1)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Australian_Racing_Forensic_Laboratory,6.627
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,Australian_Racing_Forensic_Laboratory,5.1
CN(C)C1(CNC(=O)c2ccc(Cl)cc2)CCCCC1,Australian_Racing_Forensic_Laboratory,5.619
